profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
low_roughness_0081,low_roughness,117.35600280761719,46.9010009765625,1484.68603515625,1113.4613037109375,9.442015289096162e-05,1156.61572265625,6.675343684037216e-06,1117.4910888671875,0.0002594200777821243,1.2455255273380317e-05,4.7465604438912123e-05,5.6158314691856503e-05,0.0002959681733045727,1.2069597687514033e-05,9.260476508643478e-05,2.5276765882153995e-05,0.012167464941740036,1.8915801774710417e-05,812.567138671875,1.5307776266126893e-05
medium_roughness_0210,medium_roughness,117.35600280761719,46.9010009765625,1466.501220703125,1439.70263671875,1012.411376953125,0.0002898699895013124,8.654524208395742e-06,1.2735102245642338e-05,0.011560264974832535,7.148398435674608e-05,0.001657662563957274,0.0008920298423618078,160.88339233398438,0.00014581758296117187,0.007520245388150215,0.0003649398568086326,179.38075256347656,8.933373464969918e-05,192.44952392578125,0.00013895930896978825
low_roughness_0109,low_roughness,117.35600280761719,46.9010009765625,3.467715259830584e-06,8.57318354974268e-06,1.6098359992611222e-05,9.350029722554609e-05,1452.7760009765625,701.4296264648438,9.594913535693195e-06,1179.7230224609375,5.935825174674392e-05,5.546401735045947e-05,1.3496007341018412e-05,7.528409004211426,4.285353497834876e-05,7.388616359094158e-05,2.5952000214601867e-05,1050.974365234375,6.7600421971292235e-06,1054.271728515625
medium_roughness_0331,medium_roughness,117.35600280761719,46.9010009765625,1437.7279052734375,1378.8756103515625,1.0509964340599254e-05,1.2724625776172616e-05,6.6075599534087814e-06,4.4113538024248555e-05,1.609664104762487e-05,1.2785250874003395e-05,3.284570266259834e-05,3.320663745398633e-05,1.269174572371412e-05,1.17300842248369e-05,3.4912849514512345e-05,1.9986908228020184e-05,2.6971001716447063e-05,1.6841831893543713e-05,1.110109133151127e-05,1.7070171452360228e-05
medium_roughness_0095,medium_roughness,117.35600280761719,46.9010009765625,1283.148193359375,1312.01025390625,0.00010867553646676242,0.00013180688256397843,4.041427746415138e-05,648.8319702148438,0.00021177649614401162,0.00012695323675870895,0.0003631892614066601,0.00036570357042364776,0.00016543806123081595,0.0001336679415544495,0.00039048914914019406,0.00023254554253071547,0.00033864128636196256,0.0001679807755863294,0.0001509231806267053,0.000178791320649907
high_roughness_0194,high_roughness,117.35600280761719,46.9010009765625,5.195802259549964e-06,5.838237029820448e-06,944.8489379882812,3.784639147852431e-06,1434.0274658203125,2.1468417799042072e-06,3.5949344692198792e-06,1299.780517578125,1.0923025911324657e-05,1.0715752068790607e-05,3.2470779842697084e-06,57.91120529174805,1.1140948117827065e-05,1.3637431948154699e-05,6.760396445315564e-06,0.0009665840771049261,2.26589531848731e-06,1289.1190185546875
medium_roughness_0061,medium_roughness,117.35600280761719,46.9010009765625,1.4046730939298868e-05,4.337619975558482e-05,198.24819946289062,2.9166050808271393e-05,1179.4334716796875,4.621660991688259e-05,0.0003150645934510976,143.6327667236328,0.0017690942622721195,43.789390563964844,0.0004500920185819268,181.08480834960938,0.0015366410370916128,0.00744075421243906,0.0007923641242086887,0.0014636993873864412,0.0002323912485735491,261.27294921875
high_roughness_0209,high_roughness,117.35600280761719,46.9010009765625,8.209498446376529e-06,1280.4298095703125,1386.4124755859375,1.4410299627343193e-05,1306.349609375,9.319028322352096e-06,1.9955939933424816e-05,0.00019765425531659275,9.177677566185594e-05,7.528449350502342e-05,1.7627811757847667e-05,0.00021278031636029482,5.829724977957085e-05,8.357719343621284e-05,3.530630056047812e-05,6.312930781859905e-05,1.2673507626459468e-05,452.536376953125
high_roughness_0178,high_roughness,117.35600280761719,46.9010009765625,1434.155029296875,1128.115966796875,1.0217831004410982e-05,1197.35546875,8.803397577139549e-06,1355.268310546875,0.0005674136336892843,1.710992364678532e-05,6.842912262072787e-05,7.536185148637742e-05,8.787468686932698e-05,1.8084670955431648e-05,0.00010567843855824322,3.706330608110875e-05,0.00024225546803791076,2.553241210989654e-05,354.45269775390625,2.2574829927179962e-05
medium_roughness_0173,medium_roughness,117.35600280761719,46.9010009765625,1463.9259033203125,1025.3433837890625,889.3320922851562,780.6630859375,2.4095179469441064e-05,667.0992431640625,0.00054929155157879,5.174890247872099e-05,0.00022267751046456397,0.0002667808730620891,0.0006330271135084331,5.295221853884868e-05,0.00042529733036644757,0.00011522136628627777,0.0020756712183356285,8.010029705474153e-05,18.53826904296875,6.387508619809523e-05
low_roughness_0127,low_roughness,117.35600280761719,46.9010009765625,1490.2017822265625,1462.6324462890625,3.1441459213965572e-06,1446.560791015625,2.370736638113158e-06,1460.08056640625,1380.7421875,3.489064965833677e-06,1.2919635082653258e-05,1.3513496014638804e-05,104.489013671875,3.860547167278128e-06,2.1637812096741982e-05,7.659273251192644e-06,984.7376708984375,5.254051757219713e-06,1384.088134765625,4.987314696336398e-06
