profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29
low_roughness_0283,low_roughness,85.0,85.0,100.0,100.0,211.656005859375,608.2965698242188,329.5733947753906,345.9171447753906,4.374538184492849e-05,0.0001266148465219885,165.27134704589844,0.00021775531058665365,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0003603709628805518,526.5895385742188,1.6207609405682888e-06,535.2855224609375,0.00013456335000228137,1.7118876485255896e-06
low_roughness_0164,low_roughness,85.0,85.0,100.0,100.0,206.41038513183594,0.0003055004053749144,0.0007286114268936217,0.0005817761411890388,0.00018774988711811602,59.87653350830078,632.7399291992188,268.0865783691406,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,457.3828125,678.3898315429688,0.00029084846028126776,565.5526733398438,99.22248840332031,7.18162627890706e-05
medium_roughness_0325,medium_roughness,85.0,85.0,100.0,100.0,890.166015625,0.0002039252722170204,0.00016551317821722478,356.09234619140625,0.00133542250841856,0.00013818217848893255,0.00040374675882048905,1023.8356323242188,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1039.8533935546875,1029.6578369140625,8.426813110418152e-06,0.0004164414422120899,697.3326416015625,2.154634421458468e-05
high_roughness_0111,high_roughness,85.0,85.0,100.0,100.0,954.0132446289062,0.0021452815271914005,393.2073974609375,333.96905517578125,0.00011390219151508063,0.0002138777927029878,0.00015140839968807995,663.8966064453125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,789.1363525390625,0.00018043107411358505,3.1341469366452657e-06,0.0002080306294374168,623.065185546875,3.8004193356755422e-06
low_roughness_0372,low_roughness,85.0,85.0,100.0,100.0,0.00016701176355127245,551.5690307617188,3.792264760704711e-05,189.77496337890625,199.2846221923828,1.0368785297032446e-05,1148.096435546875,4.750251173391007e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,7.148977601900697e-05,1482.01123046875,1.9207029254175723e-05,1159.025390625,5.330124622560106e-05,1.772000723576639e-05
low_roughness_0396,low_roughness,85.0,85.0,100.0,100.0,4.357778743724339e-05,0.00024785782443359494,0.01584477163851261,3.8567104638786986e-05,4.193056884105317e-05,139.109130859375,1150.851806640625,1193.3131103515625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1182.8135986328125,8.302716014441103e-05,0.000272196572041139,1208.5906982421875,1380.4307861328125,796.5828247070312
low_roughness_0284,low_roughness,85.0,85.0,100.0,100.0,1184.0855712890625,0.00022326625185087323,0.0014282740885391831,60.945533752441406,5.508700996870175e-05,181.64309692382812,5.082477946416475e-05,1125.289794921875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1138.119873046875,0.00018388419994153082,0.0002026344882324338,6.622172077186406e-05,1240.8790283203125,343.9560852050781
low_roughness_0067,low_roughness,85.0,85.0,100.0,100.0,0.001225151470862329,116.58617401123047,11.3782377243042,0.0009963484480977058,0.0011796792969107628,0.0018621277995407581,313.0910339355469,632.7020874023438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,594.1331176757812,0.05198149383068085,0.00043511210242286325,452.3812561035156,847.6446533203125,0.0010430400725454092
low_roughness_0234,low_roughness,85.0,85.0,100.0,100.0,0.0009201740613207221,454.3768310546875,0.0001515177427791059,278.7430419921875,290.09967041015625,2.69679421762703e-05,457.610107421875,0.00031747837783768773,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0007015450391918421,690.7575073242188,1.835965576901799e-06,539.6590576171875,0.00044242257717996836,1.2467844499042258e-06
medium_roughness_0202,medium_roughness,85.0,85.0,100.0,100.0,257.30426025390625,0.0018281196244060993,0.0014723290223628283,37.30952453613281,2.749238967895508,0.0013384433696046472,406.11749267578125,493.4144592285156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,531.2720947265625,758.6654052734375,65.63752746582031,159.1014862060547,88.3925552368164,0.01547696441411972
high_roughness_0157,high_roughness,85.0,85.0,100.0,100.0,0.000428868574090302,1109.625244140625,145.56396484375,0.011748719960451126,76.86006927490234,6.4551190007478e-05,985.0030517578125,8.360541687579826e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00011005091073457152,1027.5404052734375,0.00016770997899584472,992.8662109375,109.2966079711914,9.292065806221217e-05
high_roughness_0025,high_roughness,85.0,85.0,100.0,100.0,1017.8853759765625,0.00026963037089444697,0.0015368234599009156,124.9456787109375,0.00061301194364205,337.47552490234375,0.00012895406689494848,1050.612060546875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1060.7391357421875,0.0001298997231060639,4.5478071115212515e-05,0.0001541724195703864,1086.7100830078125,81.86914825439453
high_roughness_0154,high_roughness,85.0,85.0,100.0,100.0,0.00025340847787447274,183.3851776123047,11.517427444458008,0.00047720078146085143,31.201189041137695,0.0004167810548096895,85.4263687133789,508.3641662597656,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,448.7320861816406,0.0010636037914082408,9.601368947187439e-05,248.19825744628906,975.8934936523438,144.6880340576172
medium_roughness_0329,medium_roughness,85.0,85.0,100.0,100.0,3.558385287760757e-05,0.00014452528557740152,0.00018449524941388518,3.611099236877635e-05,3.2511408790014684e-05,0.0003155269951093942,1257.0526123046875,1184.5035400390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1187.1942138671875,310.7342224121094,634.3259887695312,1302.0321044921875,1354.286376953125,692.5860595703125
high_roughness_0130,high_roughness,85.0,85.0,100.0,100.0,0.0019907935056835413,487.664306640625,448.1790466308594,0.0013735357206314802,0.0007183643756434321,0.002751654013991356,446.4818420410156,0.0033156706485897303,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.003947703633457422,0.0012485331390053034,2.6767062081489712e-05,496.8569641113281,695.3966064453125,1.1348381121933926e-05
low_roughness_0181,low_roughness,85.0,85.0,100.0,100.0,687.2838745117188,675.6349487304688,112.03705596923828,127.19506072998047,29.803176879882812,25.601667404174805,0.001406224793754518,0.0005832639872096479,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0007408017991110682,0.0015480988658964634,0.003206511028110981,21.43488121032715,0.00046543049393221736,0.0020161131396889687
medium_roughness_0282,medium_roughness,85.0,85.0,100.0,100.0,0.00010836549336090684,828.7186889648438,3.36063931172248e-05,0.0007732848753221333,200.69105529785156,2.793407247736468e-06,1251.0943603515625,4.3304116843501106e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,6.179371121106669e-05,1528.1954345703125,1103.8702392578125,1257.7808837890625,3.674690378829837e-05,0.00031582286464981735
low_roughness_0042,low_roughness,85.0,85.0,100.0,100.0,370.51910400390625,0.00019431150576565415,0.00015132858243305236,5.1109651394654065e-05,2.4408769604633562e-05,0.00013051286805421114,165.24342346191406,1027.72802734375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1046.417236328125,1124.2689208984375,0.0001050807986757718,0.002339995466172695,1135.1575927734375,0.00010380197636550292
medium_roughness_0392,medium_roughness,85.0,85.0,100.0,100.0,6.186540849739686e-05,0.0001352665713056922,0.0004046705726068467,4.629075920092873e-05,4.112322494620457e-05,190.27603149414062,798.7011108398438,1212.3795166015625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1225.0811767578125,0.00029938018997199833,0.00018493825336918235,946.3491821289062,1342.0540771484375,0.0003576585731934756
high_roughness_0002,high_roughness,85.0,85.0,100.0,100.0,106.26122283935547,32.449974060058594,27.179325103759766,43.011253356933594,15.91970157623291,11.730193138122559,55.624229431152344,162.9003143310547,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,187.1237030029297,140.32701110839844,0.0071563939563930035,55.77381896972656,167.0431671142578,0.007541589438915253
medium_roughness_0204,medium_roughness,85.0,85.0,100.0,100.0,0.0007428332464769483,0.001952380407601595,0.0013461778871715069,0.0007583183469250798,0.0007230684859678149,0.0010962896049022675,722.7743530273438,574.1695556640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,565.1820678710938,562.2188110351562,0.0004922910593450069,755.4644775390625,763.138671875,0.0005178178544156253
low_roughness_0260,low_roughness,85.0,85.0,100.0,100.0,868.8770751953125,0.00035359038156457245,380.0058288574219,5.578669879469089e-05,4.186691512586549e-05,44.56242752075195,3.987037416663952e-05,1079.696533203125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1090.4693603515625,0.00010230860789306462,4.6236978960223496e-05,6.494228000519797e-05,1346.4066162109375,6.405430031009018e-05
medium_roughness_0020,medium_roughness,85.0,85.0,100.0,100.0,139.7010040283203,0.0002455046633258462,0.0009891942609101534,7.0875371420697775e-06,1.0706619832490105e-05,314.2536926269531,0.0002890003379434347,1092.6123046875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1100.5234375,0.00010046074748970568,2.6663474272936583e-05,0.0004640964325517416,1390.10546875,2.811177182593383e-05
low_roughness_0188,low_roughness,85.0,85.0,100.0,100.0,614.8538818359375,0.0001414190628565848,0.00014158367412164807,33.876739501953125,0.005197512451559305,0.0001459656050428748,633.5126953125,1038.56982421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1071.58837890625,1107.686279296875,0.0007329991785809398,76.85282897949219,0.000513048842549324,0.0005770136485807598
low_roughness_0203,low_roughness,85.0,85.0,100.0,100.0,130.62156677246094,21.106557846069336,38.67399215698242,6.517301082611084,0.018525417894124985,4.246689796447754,0.01288608182221651,193.62762451171875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,218.27520751953125,47.034549713134766,0.0017825503600761294,0.012284206226468086,266.56231689453125,0.001882862183265388
high_roughness_0100,high_roughness,85.0,85.0,100.0,100.0,436.7710266113281,0.00030922304722480476,0.0010419723112136126,3.925255441572517e-05,2.332539907001774e-06,280.054443359375,6.254269599914551,1057.58056640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1057.2423095703125,0.00021573870617430657,1.3297750228957739e-05,79.59176635742188,1431.6026611328125,1.343257463304326e-05
medium_roughness_0266,medium_roughness,85.0,85.0,100.0,100.0,1100.952880859375,0.0003481703461147845,0.001813892275094986,0.0002788417332340032,5.3678464610129595e-05,0.004018421284854412,6.889618816785514e-05,981.634521484375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,990.5894775390625,490.8924560546875,0.00010388079681433737,9.416936518391594e-05,1428.9415283203125,0.00020786722598131746
low_roughness_0132,low_roughness,85.0,85.0,100.0,100.0,0.00028963404474779963,861.8784790039062,0.00024413480423390865,0.00026483103283680975,0.000232026563026011,0.00019021204207092524,935.2657470703125,0.0002102063735947013,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0002766768157016486,858.32470703125,0.00014196302799973637,958.8029174804688,918.4745483398438,0.00013820893946103752
high_roughness_0000,high_roughness,85.0,85.0,100.0,100.0,838.2920532226562,63.44552230834961,244.57301330566406,266.174072265625,0.00017938185192178935,0.0005090844351798296,0.0002521985734347254,326.40606689453125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,456.54486083984375,0.000332007126417011,1.4454190932156052e-05,0.00035483890678733587,253.4673614501953,1.9577388229663484e-05
medium_roughness_0155,medium_roughness,85.0,85.0,100.0,100.0,0.00019427406368777156,1260.46484375,0.00013856629084330052,178.560302734375,0.0020864647813141346,2.574336394900456e-05,1146.7037353515625,2.165684782085009e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.142754212603904e-05,1483.0439453125,3.275692870374769e-05,1156.5718994140625,66.26762390136719,2.4142538677551784e-05
low_roughness_0267,low_roughness,85.0,85.0,100.0,100.0,0.00264869281090796,587.5967407226562,311.5534973144531,0.018330944702029228,77.0509033203125,25.42628288269043,596.8970336914062,0.0011749668046832085,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0013707132311537862,578.28173828125,0.00046245325938798487,603.95068359375,0.01464899629354477,0.00017853507597465068
medium_roughness_0298,medium_roughness,85.0,85.0,100.0,100.0,613.9249877929688,0.00019021113985218108,0.00016619593952782452,0.0012130136601626873,0.0012491175439208746,0.00017497905355412513,780.4942016601562,969.9985961914062,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,999.76025390625,1100.645263671875,413.4783935546875,210.47276306152344,208.11117553710938,392.77398681640625
medium_roughness_0088,medium_roughness,85.0,85.0,100.0,100.0,0.004488029982894659,0.00042109464993700385,0.0003749403986148536,0.0004348132642917335,0.0004258839471731335,0.0003404383023735136,407.9312744140625,851.7251586914062,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,876.6030883789062,929.7028198242188,0.0002909114118665457,0.0007365618366748095,786.0125732421875,0.00028434768319129944
low_roughness_0279,low_roughness,85.0,85.0,100.0,100.0,572.4715576171875,0.003082605777308345,39.41077423095703,327.0056457519531,38.72401809692383,100.73429870605469,0.001179054263047874,592.5265502929688,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,600.1800537109375,0.0019982955418527126,6.335157650028123e-06,0.001390485092997551,518.0816650390625,5.423174661700614e-05
high_roughness_0390,high_roughness,85.0,85.0,100.0,100.0,0.0005046242731623352,768.8772583007812,447.9039611816406,0.00036965651088394225,0.00041297764983028173,7.339402509387583e-05,582.1024169921875,644.605224609375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,487.0237731933594,7.596984505653381e-05,0.00015574511780869216,701.0213623046875,1019.8142700195312,0.0004193653294350952
low_roughness_0387,low_roughness,85.0,85.0,100.0,100.0,0.003447770606726408,0.006317987106740475,0.006094981916248798,0.0030318505596369505,0.002832834143191576,0.005043475888669491,393.90460205078125,398.34075927734375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,408.6137390136719,253.22972106933594,0.0023136367090046406,426.106689453125,529.8976440429688,0.0033045613672584295
medium_roughness_0031,medium_roughness,85.0,85.0,100.0,100.0,645.206298828125,0.0028279137331992388,15.826963424682617,311.7641906738281,10.656579971313477,42.09687423706055,0.00076674809679389,624.1702880859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,625.60693359375,0.15022112429141998,0.00013480994675774127,0.0009324443526566029,513.9238891601562,0.0006193570443429053
high_roughness_0242,high_roughness,85.0,85.0,100.0,100.0,77.45748901367188,0.0004730587243102491,0.00032782985363155603,468.16845703125,23.82775115966797,0.0003102295158896595,772.5802612304688,50.58216857910156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,462.91461181640625,1005.9884643554688,0.00038241641595959663,759.0487060546875,0.00022094375162851065,0.00018435053061693907
low_roughness_0072,low_roughness,85.0,85.0,100.0,100.0,752.1141357421875,0.0012643836671486497,130.01055908203125,47.9419059753418,69.25032806396484,210.41920471191406,0.00037658942164853215,770.59716796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,775.0119018554688,0.00032605757587589324,0.00011967156024184078,0.0004639993130695075,835.7135009765625,44.84408187866211
high_roughness_0320,high_roughness,85.0,85.0,100.0,100.0,0.00027033447986468673,133.39404296875,8.512603380950168e-05,247.66592407226562,101.93006896972656,0.00010124690015800297,1104.9539794921875,2.9798895411659032e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.5159932192764245e-05,1280.736083984375,0.0008365859393961728,1115.5716552734375,8.566187898395583e-05,0.00011991557403234765
low_roughness_0381,low_roughness,85.0,85.0,100.0,100.0,0.0003486638597678393,850.3854370117188,0.0001031076317303814,326.290283203125,45.6353645324707,0.00010449931141920388,1060.4619140625,3.3857628295663744e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.6551873816060834e-05,1257.3133544921875,0.00027554601547308266,1075.059814453125,0.00010261902207275853,0.0001116542043746449
medium_roughness_0352,medium_roughness,85.0,85.0,100.0,100.0,0.0002939852129202336,1145.596435546875,0.24900969862937927,0.0013557309284806252,70.21268463134766,2.4690791178727522e-05,1077.3277587890625,6.83166435919702e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.922850247472525e-05,1226.3345947265625,441.2356262207031,1090.226318359375,0.009654148481786251,27.836139678955078
high_roughness_0318,high_roughness,85.0,85.0,100.0,100.0,0.0001359751622658223,1273.6446533203125,201.8472137451172,0.0004730551445391029,0.000357401353539899,7.809509406797588e-05,1240.2528076171875,2.281963861605618e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.165264570270665e-05,1078.2545166015625,291.78277587890625,1250.0635986328125,0.0002545100578572601,7.079465285642073e-05
low_roughness_0293,low_roughness,85.0,85.0,100.0,100.0,1181.6541748046875,0.00028832766111008823,258.10198974609375,147.59092712402344,2.739753108471632e-05,56.765586853027344,4.72024803457316e-05,1062.5374755859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1079.527099609375,0.00044420399353839457,2.0511441107373685e-05,6.279624358285218e-05,1182.77392578125,2.505080556147732e-05
medium_roughness_0229,medium_roughness,85.0,85.0,100.0,100.0,105.5824966430664,546.294189453125,390.43817138671875,384.4458923339844,0.0005105215241201222,7.704975605010986,330.1558837890625,0.0001866719831014052,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00031490932451561093,752.1051025390625,2.3762393084325595e-06,367.1348571777344,0.00010397544974694028,2.268730213472736e-06
low_roughness_0346,low_roughness,85.0,85.0,100.0,100.0,0.0034433589316904545,0.012170694768428802,2.878966808319092,0.0024448742624372244,0.002177448943257332,43.28910827636719,226.17605590820312,390.06396484375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,396.3454284667969,0.011880279518663883,0.012548155151307583,280.0095520019531,623.9225463867188,0.012519053183495998
